invoice_no,customer_id,amountall,create_date,due_date,status,paid_date
INV0001757,CUS28511,983357.52,2025-05-24,2025-06-23,0,2025-07-13
INV0006085,CUS48959,3817.95,2025-05-30,2025-06-29,0,2025-07-13
INV0056291,CUS30513,161095.04,2025-07-05,2025-08-04,0,2025-07-13
INV0054512,CUS71473,804860.28,2025-01-21,2025-02-20,0,2025-07-13
INV0069006,CUS92267,728879.09,2024-07-22,2024-08-21,0,2025-07-13
INV0066547,CUS90965,411360.06,2024-08-04,2024-10-03,0,2025-07-13
INV0034043,CUS97531,958558.87,2024-11-10,2024-12-10,0,2025-07-13
INV0008809,CUS45769,551217.46,2025-03-20,2025-04-19,0,2025-07-13
INV0050090,CUS88848,714871.52,2024-12-10,2025-01-09,0,2025-07-13
INV0036269,CUS52672,907178.09,2024-11-09,2025-01-08,0,2025-07-13
INV0029064,CUS37251,453836.34,2024-10-30,2024-12-29,0,2025-07-13
INV0080811,CUS21967,921201.85,2024-11-20,2024-12-20,0,2025-07-13
INV0063921,CUS34304,494317.39,2024-12-15,2025-02-13,0,2025-07-13
INV0051104,CUS60547,635075.98,2025-03-18,2025-04-17,0,2025-07-13
INV0064441,CUS72753,422432.72,2024-09-09,2024-11-08,0,2025-07-13
INV0038224,CUS83505,858724.2,2024-09-01,2024-10-31,0,2025-07-13
INV0029095,CUS94861,373598.04,2025-04-04,2025-06-03,0,2025-07-13
INV0052639,CUS03823,930308.89,2025-06-16,2025-08-15,0,2025-07-13
INV0045238,CUS76824,88409.43,2025-01-27,2025-02-26,0,2025-07-13
INV0002516,CUS77300,473990.51,2025-02-02,2025-04-03,0,2025-07-13
INV0016370,CUS25102,842663.59,2024-09-08,2024-10-08,0,2025-07-13
INV0032822,CUS29222,138557.17,2025-02-14,2025-03-16,0,2025-07-13
INV0027307,CUS56105,725410.59,2025-03-23,2025-04-22,0,2025-07-13
INV0052557,CUS51688,476326.34,2024-11-08,2025-01-07,0,2025-07-13
INV0047645,CUS33802,778406.92,2024-10-22,2024-11-21,0,2025-07-13
INV0029749,CUS81245,697095.93,2024-12-18,2025-01-17,0,2025-07-13
INV0074054,CUS42418,519163.6,2025-02-11,2025-03-13,0,2025-07-13
INV0046154,CUS69493,601830.01,2024-09-29,2024-10-29,0,2025-07-13
INV0018044,CUS25789,206172.25,2025-01-21,2025-03-22,0,2025-07-13
INV0015723,CUS79906,544358.76,2024-12-17,2025-02-15,0,2025-07-13
INV0068171,CUS82661,140140.92,2025-03-20,2025-04-19,0,2025-07-13
INV0062156,CUS25088,945006.59,2024-12-26,2025-01-25,0,2025-07-13
INV0080123,CUS10203,911363.34,2025-02-03,2025-04-04,0,2025-07-13
INV0027744,CUS68583,73851.53,2025-04-23,2025-06-22,0,2025-07-13
INV0050239,CUS31312,352727.73,2025-05-18,2025-06-17,0,2025-07-13
INV0030106,CUS48521,455037.11,2025-05-21,2025-06-20,0,2025-07-13
INV0013899,CUS54267,736471.84,2025-03-25,2025-04-24,0,2025-07-13
INV0037685,CUS95616,474714.26,2024-10-29,2024-12-28,0,2025-07-13
INV0050554,CUS48524,482200.13,2025-06-02,2025-08-01,0,2025-07-13
INV0073015,CUS46234,241334.67,2024-12-19,2025-01-18,0,2025-07-13
INV0025123,CUS43667,415208.89,2024-07-12,2024-08-11,0,2025-07-13
INV0023647,CUS72809,557543.29,2025-02-01,2025-03-03,0,2025-07-13
INV0065079,CUS02748,773676.94,2025-05-06,2025-07-05,0,2025-07-13
INV0013831,CUS85380,659415.4,2025-01-22,2025-03-23,0,2025-07-13
INV0071586,CUS53203,869655.19,2025-07-09,2025-09-07,0,2025-07-13
INV0018214,CUS98798,587180.76,2025-02-17,2025-03-19,0,2025-07-13
INV0065628,CUS03151,270422.18,2025-04-01,2025-05-01,0,2025-07-13
INV0065711,CUS16773,898611.92,2024-07-30,2024-09-28,0,2025-07-13
INV0017698,CUS89674,940936.4,2025-06-24,2025-07-24,0,2025-07-13
INV0050209,CUS29381,112814.66,2025-04-17,2025-06-16,0,2025-07-13
INV0005391,CUS48463,895614.33,2024-12-06,2025-02-04,0,2025-07-13
INV0054539,CUS58481,858354.55,2025-02-10,2025-03-12,0,2025-07-13
INV0024861,CUS97367,826759.87,2025-04-10,2025-05-10,0,2025-07-13
INV0010720,CUS61622,942360.25,2024-11-03,2024-12-03,0,2025-07-13
INV0030641,CUS82052,162093.42,2025-05-31,2025-07-30,0,2025-07-13
INV0031412,CUS64095,611733.51,2025-07-03,2025-08-02,0,2025-07-13
INV0012200,CUS40648,826178.32,2025-07-06,2025-09-04,0,2025-07-13
INV0037608,CUS11743,975768.39,2025-03-10,2025-05-09,0,2025-07-13
INV0042699,CUS73971,373714.81,2025-07-03,2025-09-01,0,2025-07-13
INV0026066,CUS78485,914320.05,2024-08-17,2024-10-16,0,2025-07-13
INV0074454,CUS32169,79840.13,2025-04-24,2025-05-24,0,2025-07-13
INV0047422,CUS13626,329521.52,2024-07-15,2024-08-14,0,2025-07-13
INV0045884,CUS65644,488288.59,2025-03-16,2025-04-15,0,2025-07-13
INV0009399,CUS83528,91882.09,2025-01-07,2025-02-06,0,2025-07-13
INV0019567,CUS74947,837552.12,2025-05-12,2025-06-11,0,2025-07-13
INV0006138,CUS03428,794030.89,2025-02-14,2025-04-15,0,2025-07-13
INV0011246,CUS29402,418844.8,2025-07-07,2025-08-06,0,2025-07-13
INV0008094,CUS17274,103984.13,2024-12-12,2025-02-10,0,2025-07-13
INV0068254,CUS57091,859124.85,2024-10-06,2024-12-05,0,2025-07-13
INV0068242,CUS41473,702765.12,2024-07-23,2024-08-22,0,2025-07-13
INV0048731,CUS63972,851563.3,2025-06-21,2025-07-21,0,2025-07-13
INV0067224,CUS40305,459282.5,2024-08-11,2024-09-10,0,2025-07-13
INV0060082,CUS47750,845476.5,2025-05-12,2025-07-11,0,2025-07-13
INV0055103,CUS00146,619924.94,2025-05-07,2025-06-06,0,2025-07-13
INV0009507,CUS60363,469939.99,2025-03-09,2025-04-08,0,2025-07-13
INV0076431,CUS86772,802914.65,2025-01-31,2025-03-02,0,2025-07-13
INV0016673,CUS50709,309448.63,2024-09-29,2024-10-29,0,2025-07-13
INV0064776,CUS30894,406758.42,2024-11-14,2024-12-14,0,2025-07-13
INV0054411,CUS88239,175776.86,2024-07-22,2024-09-20,0,2025-07-13
INV0011138,CUS09083,91493.74,2024-10-13,2024-12-12,0,2025-07-13
INV0044022,CUS46509,419415.59,2025-02-05,2025-04-06,0,2025-07-13
INV0079634,CUS24686,714130.54,2024-10-11,2024-12-10,0,2025-07-13
INV0040805,CUS52619,673057.34,2025-05-23,2025-07-22,0,2025-07-13
INV0013091,CUS77352,269574.64,2025-07-02,2025-08-31,0,2025-07-13
INV0032942,CUS30543,616941.72,2024-07-21,2024-09-19,0,2025-07-13
INV0030847,CUS20580,8872.21,2024-09-30,2024-11-29,0,2025-07-13
INV0027347,CUS06973,746525.55,2024-09-26,2024-10-26,0,2025-07-13
INV0038707,CUS93000,957566.94,2025-02-10,2025-04-11,0,2025-07-13
INV0039318,CUS90071,913504.18,2024-08-29,2024-09-28,0,2025-07-13
INV0019745,CUS23795,108157.99,2024-07-28,2024-08-27,0,2025-07-13
INV0028046,CUS99228,549721.29,2024-11-23,2024-12-23,0,2025-07-13
INV0055682,CUS39279,496840.22,2025-03-01,2025-03-31,0,2025-07-13
INV0007926,CUS80206,378594.76,2025-07-10,2025-08-09,0,2025-07-13
INV0067773,CUS09459,486915.4,2024-10-28,2024-11-27,0,2025-07-13
INV0066697,CUS65451,686662.85,2025-05-05,2025-07-04,0,2025-07-13
INV0017958,CUS40116,852162.53,2025-02-15,2025-03-17,0,2025-07-13
INV0044805,CUS79200,879871.48,2024-09-09,2024-10-09,0,2025-07-13
INV0075625,CUS88578,790043.67,2024-11-06,2024-12-06,0,2025-07-13
INV0013045,CUS21708,131958.53,2025-01-18,2025-02-17,0,2025-07-13
INV0070012,CUS81642,359165.66,2024-12-28,2025-02-26,0,2025-07-13
INV0028558,CUS95354,439545.82,2025-04-25,2025-05-25,0,2025-07-13
INV0058867,CUS14005,163252.02,2025-01-29,2025-02-28,0,2025-07-13
INV0011792,CUS81449,171040.72,2025-02-22,2025-04-23,0,2025-07-13
INV0013934,CUS90050,971062.97,2025-04-04,2025-05-04,0,2025-07-13
INV0013238,CUS74535,776018.07,2025-05-17,2025-07-16,0,2025-07-13
INV0006996,CUS87477,406392.48,2025-01-31,2025-03-02,0,2025-07-13
INV0047896,CUS01683,318936.58,2025-01-11,2025-03-12,0,2025-07-13
INV0010669,CUS20849,356420.68,2024-08-09,2024-09-08,0,2025-07-13
INV0058854,CUS14767,204257.13,2025-03-14,2025-05-13,0,2025-07-13
INV0026450,CUS10842,14782.22,2024-10-22,2024-11-21,0,2025-07-13
INV0056294,CUS37397,223723.44,2025-04-11,2025-05-11,0,2025-07-13
INV0043767,CUS82836,758046.36,2025-01-02,2025-02-01,0,2025-07-13
INV0060452,CUS69104,467953.93,2025-04-20,2025-06-19,0,2025-07-13
INV0034734,CUS91933,996234.24,2024-07-24,2024-08-23,0,2025-07-13
INV0058545,CUS05202,775216.32,2025-01-08,2025-03-09,0,2025-07-13
INV0054923,CUS41705,343965.72,2024-10-15,2024-12-14,0,2025-07-13
INV0059007,CUS61018,965911.07,2025-02-01,2025-03-03,0,2025-07-13
INV0059652,CUS01687,109422.82,2025-04-03,2025-05-03,0,2025-07-13
INV0021902,CUS38074,19463.14,2025-07-09,2025-09-07,0,2025-07-13
INV0030318,CUS88493,501810.07,2024-12-13,2025-01-12,0,2025-07-13
INV0065354,CUS46787,913476.92,2025-03-01,2025-04-30,0,2025-07-13
INV0043429,CUS77420,472453.95,2024-09-07,2024-10-07,0,2025-07-13
INV0053289,CUS22696,353171.26,2024-07-23,2024-08-22,0,2025-07-13
INV0049609,CUS00953,865768.21,2024-12-19,2025-02-17,0,2025-07-13
INV0030434,CUS59613,265551.66,2025-04-11,2025-05-11,0,2025-07-13
INV0037227,CUS80542,740318.72,2024-11-20,2025-01-19,0,2025-07-13
INV0066542,CUS06156,300004.8,2024-09-02,2024-11-01,0,2025-07-13
INV0037598,CUS91337,119578.13,2025-06-02,2025-08-01,0,2025-07-13
INV0036176,CUS19938,662350.67,2025-03-10,2025-04-09,0,2025-07-13
INV0064341,CUS62182,900919.14,2025-01-19,2025-03-20,0,2025-07-13
INV0057589,CUS41367,153004.63,2025-06-13,2025-08-12,0,2025-07-13
INV0062575,CUS27088,102389.08,2025-05-26,2025-07-25,0,2025-07-13
INV0000347,CUS58671,837160.68,2025-05-24,2025-06-23,0,2025-07-13
INV0063414,CUS27311,97769.75,2024-12-04,2025-02-02,0,2025-07-13
INV0060238,CUS86751,20779.68,2025-06-28,2025-08-27,0,2025-07-13
INV0017404,CUS52418,478425.13,2025-05-07,2025-06-06,0,2025-07-13
INV0007581,CUS18827,748678.44,2025-01-07,2025-03-08,0,2025-07-13
INV0033069,CUS15641,289529.87,2024-12-24,2025-01-23,0,2025-07-13
INV0034518,CUS42189,999476.38,2024-12-22,2025-02-20,0,2025-07-13
INV0069647,CUS66963,754758.45,2024-08-28,2024-09-27,0,2025-07-13
INV0063379,CUS15057,107396.94,2024-10-04,2024-12-03,0,2025-07-13
INV0047762,CUS73994,829768.21,2025-03-23,2025-05-22,0,2025-07-13
INV0048312,CUS33105,143964.19,2024-08-28,2024-10-27,0,2025-07-13
INV0013017,CUS55920,900736.52,2024-08-24,2024-10-23,0,2025-07-13
INV0054175,CUS13132,541004.12,2024-08-20,2024-10-19,0,2025-07-13
INV0063417,CUS72866,15116.61,2025-03-09,2025-04-08,0,2025-07-13
INV0040141,CUS78711,181489.12,2024-11-30,2024-12-30,0,2025-07-13
INV0066793,CUS86065,76669.93,2024-09-27,2024-11-26,0,2025-07-13
INV0080132,CUS23004,41578.82,2025-01-01,2025-01-31,0,2025-07-13
INV0015031,CUS29076,919081.22,2025-01-29,2025-03-30,0,2025-07-13
INV0041848,CUS34890,834471.26,2024-08-21,2024-09-20,0,2025-07-13
INV0009613,CUS23969,557747.24,2024-11-05,2025-01-04,0,2025-07-13
INV0031717,CUS36770,74772.37,2025-05-30,2025-06-29,0,2025-07-13
INV0066591,CUS08258,660708.67,2025-02-24,2025-04-25,0,2025-07-13
INV0049614,CUS95495,243902.1,2025-03-04,2025-05-03,0,2025-07-13
INV0068256,CUS01613,715577.46,2025-01-10,2025-02-09,0,2025-07-13
INV0051313,CUS20117,893033.19,2025-05-21,2025-06-20,0,2025-07-13
INV0067744,CUS06554,543927.35,2025-03-16,2025-05-15,0,2025-07-13
INV0066479,CUS67429,370171.79,2025-07-12,2025-08-11,0,2025-07-13
INV0066339,CUS66591,875338.19,2024-08-23,2024-09-22,0,2025-07-13
INV0046670,CUS58187,981751.47,2024-08-20,2024-09-19,0,2025-07-13
INV0041190,CUS93037,36535.16,2024-10-05,2024-12-04,0,2025-07-13
INV0041217,CUS91404,165670.8,2025-01-24,2025-02-23,0,2025-07-13
INV0001344,CUS37242,618422.14,2024-12-14,2025-02-12,0,2025-07-13
INV0074073,CUS78666,694633.46,2025-02-14,2025-03-16,0,2025-07-13
INV0030868,CUS05785,876481.69,2025-05-09,2025-07-08,0,2025-07-13
INV0066243,CUS53061,667103.6,2025-07-04,2025-09-02,0,2025-07-13
INV0041475,CUS81744,309561.93,2025-06-25,2025-08-24,0,2025-07-13
INV0042713,CUS59706,179328.89,2025-06-18,2025-07-18,0,2025-07-13
INV0029352,CUS76035,867452.48,2025-04-24,2025-06-23,0,2025-07-13
INV0041811,CUS64569,387753.14,2024-10-22,2024-12-21,0,2025-07-13
INV0040964,CUS76077,520304.84,2024-07-31,2024-08-30,0,2025-07-13
INV0054448,CUS04249,410712.89,2024-08-13,2024-10-12,0,2025-07-13
INV0035373,CUS83374,914411.22,2025-04-16,2025-06-15,0,2025-07-13
INV0071313,CUS50252,51628.8,2024-08-16,2024-10-15,0,2025-07-13
INV0066896,CUS99704,956741.81,2025-06-18,2025-08-17,0,2025-07-13
INV0062163,CUS05118,259899.75,2024-09-04,2024-10-04,0,2025-07-13
INV0046539,CUS66193,293380.53,2024-09-13,2024-11-12,0,2025-07-13
INV0036690,CUS31218,151089.88,2025-06-16,2025-08-15,0,2025-07-13
INV0028176,CUS99276,627927.27,2024-08-20,2024-09-19,0,2025-07-13
INV0014767,CUS60609,46492.55,2025-07-08,2025-08-07,0,2025-07-13
INV0026031,CUS33470,432232.51,2024-11-27,2025-01-26,0,2025-07-13
INV0012931,CUS61880,55452.17,2025-04-10,2025-06-09,0,2025-07-13
INV0071545,CUS85023,356774.07,2024-11-26,2024-12-26,0,2025-07-13
INV0064565,CUS81266,249873.16,2024-12-06,2025-01-05,0,2025-07-13
INV0051778,CUS12384,148871.9,2024-08-15,2024-10-14,0,2025-07-13
INV0057866,CUS35971,542897.99,2025-02-20,2025-03-22,0,2025-07-13
INV0004091,CUS93700,866732.92,2025-05-26,2025-06-25,0,2025-07-13
INV0014409,CUS28734,354297.75,2024-09-22,2024-10-22,0,2025-07-13
INV0006588,CUS28737,213897.14,2024-11-30,2024-12-30,0,2025-07-13
INV0000143,CUS58163,276825.44,2025-05-22,2025-06-21,0,2025-07-13
INV0000840,CUS21167,892962.81,2025-04-03,2025-05-03,0,2025-07-13
INV0068722,CUS22748,547679.98,2024-08-31,2024-09-30,0,2025-07-13
INV0035538,CUS15465,714170.16,2025-01-05,2025-03-06,0,2025-07-13
INV0029600,CUS26474,892850.13,2024-10-07,2024-12-06,0,2025-07-13
INV0065057,CUS15580,816498.29,2024-12-24,2025-01-23,0,2025-07-13
INV0017301,CUS77487,459291.23,2025-07-08,2025-08-07,0,2025-07-13
INV0038084,CUS42662,17143.88,2024-10-31,2024-11-30,0,2025-07-13
INV0004731,CUS57991,594203.69,2024-07-26,2024-09-24,0,2025-07-13
INV0079601,CUS04283,401452.53,2025-01-30,2025-03-01,0,2025-07-13
INV0059469,CUS55538,894915.73,2024-08-20,2024-09-19,0,2025-07-13
INV0011017,CUS34537,621985.83,2025-03-06,2025-04-05,0,2025-07-13
INV0011931,CUS45438,501885.87,2024-08-19,2024-10-18,0,2025-07-13
INV0006854,CUS21110,441737.01,2024-09-12,2024-11-11,0,2025-07-13
INV0047182,CUS86461,158529.77,2025-03-12,2025-05-11,0,2025-07-13
INV0025211,CUS15986,431581.41,2024-09-26,2024-11-25,0,2025-07-13
INV0002811,CUS57755,106824.25,2024-09-20,2024-11-19,0,2025-07-13
INV0019848,CUS42336,632327.84,2024-08-05,2024-10-04,0,2025-07-13
INV0079516,CUS03565,562277.97,2025-04-10,2025-05-10,0,2025-07-13
INV0049586,CUS24870,103005.52,2024-09-22,2024-10-22,0,2025-07-13
INV0012368,CUS07483,772688.25,2025-02-07,2025-03-09,0,2025-07-13
INV0031534,CUS73778,16787.65,2025-03-07,2025-05-06,0,2025-07-13
INV0013531,CUS77419,352974.81,2025-03-24,2025-04-23,0,2025-07-13
INV0009173,CUS93207,755112.76,2025-02-07,2025-04-08,0,2025-07-13
INV0016058,CUS22371,437230.24,2024-09-23,2024-10-23,0,2025-07-13
INV0043561,CUS52140,166564.62,2025-06-24,2025-08-23,0,2025-07-13
INV0059243,CUS64722,111898.2,2024-11-24,2024-12-24,0,2025-07-13
INV0059750,CUS88735,12150.66,2025-06-22,2025-07-22,0,2025-07-13
INV0014236,CUS30124,432142.65,2025-04-27,2025-06-26,0,2025-07-13
INV0051546,CUS56005,673353.48,2025-06-06,2025-07-06,0,2025-07-13
INV0007688,CUS76480,445854.19,2024-11-30,2025-01-29,0,2025-07-13
INV0059651,CUS36987,718917.13,2024-11-16,2025-01-15,0,2025-07-13
INV0069730,CUS84050,414134.63,2024-11-27,2024-12-27,0,2025-07-13
INV0050218,CUS96442,33805.77,2025-04-23,2025-05-23,0,2025-07-13
INV0007060,CUS21583,243806.34,2025-02-05,2025-04-06,0,2025-07-13
INV0034441,CUS08200,227813.37,2025-01-06,2025-03-07,0,2025-07-13
INV0062218,CUS87522,940256.44,2025-06-10,2025-07-10,0,2025-07-13
INV0006205,CUS31314,93927.3,2025-05-27,2025-06-26,0,2025-07-13
INV0001423,CUS90791,238358.16,2025-04-04,2025-06-03,0,2025-07-13
INV0039768,CUS02849,777606.17,2025-06-12,2025-08-11,0,2025-07-13
INV0063288,CUS50768,354886.16,2025-04-03,2025-05-03,0,2025-07-13
INV0020292,CUS88993,83910.38,2025-02-02,2025-04-03,0,2025-07-13
INV0024542,CUS45474,532497.99,2025-01-15,2025-02-14,0,2025-07-13
INV0077200,CUS62816,288206.72,2024-08-29,2024-09-28,0,2025-07-13
INV0055657,CUS88733,544525.86,2025-03-03,2025-04-02,0,2025-07-13
INV0018996,CUS49165,958194.61,2024-07-30,2024-08-29,0,2025-07-13
INV0071210,CUS27824,472964.7,2025-01-14,2025-02-13,0,2025-07-13
INV0025957,CUS67525,222860.08,2025-01-11,2025-03-12,0,2025-07-13
INV0063916,CUS53083,841220.6,2025-02-03,2025-03-05,0,2025-07-13
INV0005779,CUS93024,755363.19,2025-02-26,2025-03-28,0,2025-07-13
INV0021788,CUS29211,525351.79,2024-08-07,2024-10-06,0,2025-07-13
INV0045536,CUS63519,445132.97,2025-03-15,2025-05-14,0,2025-07-13
INV0045008,CUS42269,210319.65,2024-11-23,2024-12-23,0,2025-07-13
INV0073159,CUS27542,173487.06,2025-01-24,2025-03-25,0,2025-07-13
INV0023930,CUS92041,874421.93,2024-11-08,2025-01-07,0,2025-07-13
INV0013331,CUS68754,869809.43,2025-05-31,2025-07-30,0,2025-07-13
INV0014440,CUS93890,770458.47,2025-01-17,2025-03-18,0,2025-07-13
INV0066170,CUS44149,628167.47,2024-08-03,2024-10-02,0,2025-07-13
INV0032144,CUS48582,115826.58,2024-07-31,2024-09-29,0,2025-07-13
INV0005713,CUS07913,870793.43,2025-05-15,2025-07-14,0,2025-07-13
INV0074315,CUS50598,812639.22,2024-09-19,2024-11-18,0,2025-07-13
INV0062959,CUS66725,272769.01,2024-11-29,2025-01-28,0,2025-07-13
INV0025522,CUS05592,607186.69,2024-09-18,2024-10-18,0,2025-07-13
INV0029674,CUS14162,596108.12,2025-05-28,2025-06-27,0,2025-07-13
INV0010336,CUS88820,423073.28,2025-05-02,2025-06-01,0,2025-07-13
INV0044072,CUS90104,363173.95,2025-05-18,2025-07-17,0,2025-07-13
INV0015201,CUS61281,259121.61,2024-09-18,2024-10-18,0,2025-07-13
INV0048833,CUS29175,334823.68,2025-06-05,2025-07-05,0,2025-07-13
INV0063462,CUS37381,558884.69,2025-05-06,2025-07-05,0,2025-07-13
INV0079839,CUS49653,863769.86,2024-08-23,2024-10-22,0,2025-07-13
INV0046276,CUS88653,507656.65,2024-10-05,2024-11-04,0,2025-07-13
INV0043249,CUS80925,130084.63,2025-05-25,2025-06-24,0,2025-07-13
INV0030281,CUS35282,32802.41,2025-06-11,2025-07-11,0,2025-07-13
INV0005559,CUS96821,886271.56,2024-10-28,2024-11-27,0,2025-07-13
INV0005148,CUS67119,963706.0,2025-03-17,2025-05-16,0,2025-07-13
INV0074865,CUS66999,613806.32,2024-11-12,2025-01-11,0,2025-07-13
INV0031132,CUS06674,114137.66,2025-05-04,2025-07-03,0,2025-07-13
INV0074396,CUS96435,693387.17,2025-05-10,2025-06-09,0,2025-07-13
INV0063595,CUS48899,938046.94,2025-07-07,2025-09-05,0,2025-07-13
INV0072404,CUS30436,722955.26,2024-07-17,2024-08-16,0,2025-07-13
INV0066100,CUS08482,588020.27,2025-03-29,2025-05-28,0,2025-07-13
INV0002339,CUS68666,366120.72,2024-11-26,2025-01-25,0,2025-07-13
INV0030462,CUS45981,631170.75,2024-11-09,2024-12-09,0,2025-07-13
INV0035397,CUS25661,664860.55,2025-04-15,2025-06-14,0,2025-07-13
INV0079513,CUS03223,195938.12,2025-01-09,2025-02-08,0,2025-07-13
INV0061509,CUS54446,611389.36,2025-05-16,2025-06-15,0,2025-07-13
INV0048184,CUS53836,675920.55,2025-02-21,2025-03-23,0,2025-07-13
INV0016202,CUS86744,245334.13,2025-02-18,2025-03-20,0,2025-07-13
INV0038314,CUS47142,111572.56,2024-10-13,2024-11-12,0,2025-07-13
INV0071695,CUS99224,224906.52,2025-07-02,2025-08-01,0,2025-07-13
INV0034818,CUS74524,602615.64,2025-02-01,2025-03-03,0,2025-07-13
INV0068504,CUS19238,772891.23,2025-06-16,2025-08-15,0,2025-07-13
INV0027582,CUS47313,778587.65,2024-08-29,2024-10-28,0,2025-07-13
INV0006815,CUS85567,875344.0,2025-01-25,2025-03-26,0,2025-07-13
INV0017505,CUS45229,214504.69,2025-06-21,2025-08-20,0,2025-07-13
INV0080352,CUS10076,445339.38,2025-01-06,2025-02-05,0,2025-07-13
INV0017495,CUS32673,521412.48,2025-02-06,2025-04-07,0,2025-07-13
INV0050856,CUS58606,621717.69,2025-07-04,2025-09-02,0,2025-07-13
INV0052139,CUS31883,571080.28,2024-07-30,2024-08-29,0,2025-07-13
INV0065892,CUS54976,904107.97,2024-10-15,2024-11-14,0,2025-07-13
INV0060373,CUS14937,664679.09,2024-08-13,2024-09-12,0,2025-07-13
INV0071676,CUS19007,630842.75,2024-12-18,2025-01-17,0,2025-07-13
INV0022751,CUS42124,827368.1,2024-08-31,2024-10-30,0,2025-07-13
INV0026137,CUS45107,570191.4,2025-03-12,2025-04-11,0,2025-07-13
INV0071483,CUS19333,994167.17,2024-08-02,2024-09-01,0,2025-07-13
INV0005932,CUS29785,952520.47,2024-10-02,2024-11-01,0,2025-07-13
INV0070028,CUS74161,46813.19,2025-03-29,2025-05-28,0,2025-07-13
INV0037688,CUS21289,153472.55,2025-03-06,2025-04-05,0,2025-07-13
INV0007515,CUS57757,532962.73,2024-11-03,2025-01-02,0,2025-07-13
INV0079578,CUS47212,908765.81,2024-09-26,2024-10-26,0,2025-07-13
INV0002388,CUS01063,234922.42,2024-11-22,2024-12-22,0,2025-07-13
INV0078889,CUS21902,166042.1,2024-10-12,2024-11-11,0,2025-07-13
INV0037203,CUS89627,57969.89,2025-05-05,2025-06-04,0,2025-07-13
INV0017747,CUS85410,567433.11,2024-09-28,2024-10-28,0,2025-07-13
INV0068628,CUS52953,4679.03,2024-11-07,2024-12-07,0,2025-07-13
INV0075752,CUS41779,626046.05,2024-08-26,2024-10-25,0,2025-07-13
INV0052847,CUS06997,886945.24,2025-01-12,2025-02-11,0,2025-07-13
INV0054509,CUS80380,162393.64,2024-09-25,2024-11-24,0,2025-07-13
INV0058586,CUS86307,651574.32,2024-12-27,2025-01-26,0,2025-07-13
INV0023284,CUS07904,504220.55,2024-07-29,2024-08-28,0,2025-07-13
INV0023288,CUS18369,117002.36,2025-03-16,2025-04-15,0,2025-07-13
INV0036996,CUS42659,883957.88,2025-02-02,2025-03-04,0,2025-07-13
INV0035082,CUS27748,896356.09,2025-01-03,2025-02-02,0,2025-07-13
INV0003284,CUS39278,938697.3,2024-11-03,2025-01-02,0,2025-07-13
INV0005590,CUS28628,891258.87,2024-08-13,2024-10-12,0,2025-07-13
INV0068111,CUS52172,797202.85,2025-04-28,2025-05-28,0,2025-07-13
INV0072629,CUS20458,616625.79,2025-01-30,2025-03-31,0,2025-07-13
INV0018068,CUS86214,872728.5,2024-10-07,2024-11-06,0,2025-07-13
INV0070779,CUS82045,781472.53,2025-02-19,2025-04-20,0,2025-07-13
INV0056382,CUS59280,748896.94,2025-06-10,2025-07-10,0,2025-07-13
INV0054422,CUS29296,214016.13,2024-12-10,2025-01-09,0,2025-07-13
INV0075658,CUS84389,947163.23,2025-03-03,2025-05-02,0,2025-07-13
INV0056475,CUS21067,250709.26,2024-11-11,2025-01-10,0,2025-07-13
INV0033747,CUS11937,138272.08,2024-09-24,2024-10-24,0,2025-07-13
INV0008671,CUS31471,504470.37,2025-02-09,2025-04-10,0,2025-07-13
INV0041155,CUS85917,691572.67,2025-06-05,2025-07-05,0,2025-07-13
INV0067202,CUS52355,126298.12,2025-06-07,2025-08-06,0,2025-07-13
INV0046265,CUS54418,787598.57,2025-01-02,2025-03-03,0,2025-07-13
INV0013220,CUS48654,999172.29,2025-03-09,2025-04-08,0,2025-07-13
INV0040276,CUS38579,335645.44,2025-03-09,2025-04-08,0,2025-07-13
INV0010039,CUS98073,668039.73,2025-03-29,2025-05-28,0,2025-07-13
INV0002755,CUS34546,495334.18,2024-12-02,2025-01-01,0,2025-07-13
INV0051421,CUS17370,937231.21,2025-01-19,2025-03-20,0,2025-07-13
INV0026994,CUS46172,862310.37,2024-11-27,2025-01-26,0,2025-07-13
INV0038079,CUS14105,986310.19,2025-04-05,2025-05-05,0,2025-07-13
INV0050613,CUS46455,771525.63,2025-02-06,2025-04-07,0,2025-07-13
INV0067515,CUS70342,139515.96,2025-05-20,2025-07-19,0,2025-07-13
INV0012732,CUS88302,347268.96,2025-02-22,2025-03-24,0,2025-07-13
INV0050063,CUS51479,930427.81,2025-02-16,2025-04-17,0,2025-07-13
INV0065681,CUS41021,793131.66,2025-02-10,2025-03-12,0,2025-07-13
INV0026631,CUS47372,559648.25,2024-07-23,2024-09-21,0,2025-07-13
INV0060519,CUS73102,390445.02,2025-03-10,2025-04-09,0,2025-07-13
INV0052828,CUS25340,906434.92,2025-03-07,2025-05-06,0,2025-07-13
INV0063361,CUS09447,833695.24,2024-10-04,2024-11-03,0,2025-07-13
INV0023525,CUS96282,291048.74,2024-08-01,2024-09-30,0,2025-07-13
INV0001272,CUS43281,428226.33,2025-05-19,2025-07-18,0,2025-07-13
INV0063846,CUS68925,272867.39,2025-03-04,2025-04-03,0,2025-07-13
INV0021035,CUS60400,58431.67,2025-03-06,2025-05-05,0,2025-07-13
INV0003558,CUS46975,120821.17,2024-10-28,2024-12-27,0,2025-07-13
