invoice_no,customer_id,amountall,create_date,due_date,status,paid_date
INV0066098,CUS13684,603479.67,2024-08-07,2024-09-06,0,2025-07-12
INV0068075,CUS99017,786173.8,2025-06-05,2025-08-04,0,2025-07-12
INV0049511,CUS98919,646386.74,2024-12-13,2025-01-12,0,2025-07-12
INV0054975,CUS48123,497909.52,2025-03-10,2025-04-09,0,2025-07-12
INV0063001,CUS27162,315423.23,2024-08-14,2024-10-13,0,2025-07-12
INV0006143,CUS48684,110946.59,2024-08-11,2024-09-10,0,2025-07-12
INV0063524,CUS93683,827123.72,2025-05-19,2025-07-18,0,2025-07-12
INV0031865,CUS47975,533188.07,2025-04-16,2025-05-16,0,2025-07-12
INV0057119,CUS10476,769006.1,2024-08-30,2024-10-29,0,2025-07-12
INV0065844,CUS34663,958263.16,2025-03-29,2025-04-28,0,2025-07-12
INV0046084,CUS16566,923062.13,2025-07-11,2025-08-10,0,2025-07-12
INV0030734,CUS28903,821556.93,2024-07-20,2024-08-19,0,2025-07-12
INV0065874,CUS34334,221481.37,2025-04-15,2025-05-15,0,2025-07-12
INV0069266,CUS53495,375036.07,2024-12-22,2025-01-21,0,2025-07-12
INV0065944,CUS46751,374199.53,2024-08-30,2024-09-29,0,2025-07-12
INV0050941,CUS59861,696860.02,2025-07-10,2025-08-09,0,2025-07-12
INV0001733,CUS86974,199196.66,2024-12-28,2025-02-26,0,2025-07-12
INV0052414,CUS02853,67552.12,2025-03-26,2025-04-25,0,2025-07-12
INV0007653,CUS22062,964046.23,2025-02-17,2025-03-19,0,2025-07-12
INV0038959,CUS97877,500662.86,2024-09-09,2024-11-08,0,2025-07-12
INV0074947,CUS18322,799650.02,2025-06-08,2025-08-07,0,2025-07-12
INV0042681,CUS32009,5546.65,2024-09-30,2024-10-30,0,2025-07-12
INV0036322,CUS46959,694863.86,2024-12-08,2025-01-07,0,2025-07-12
INV0064551,CUS49625,42106.18,2025-06-17,2025-08-16,0,2025-07-12
INV0030838,CUS95621,328941.84,2024-10-23,2024-11-22,0,2025-07-12
INV0009243,CUS31709,479157.07,2025-02-07,2025-04-08,0,2025-07-12
INV0004548,CUS58740,887707.91,2025-06-26,2025-08-25,0,2025-07-12
INV0055997,CUS32472,676237.08,2024-11-25,2025-01-24,0,2025-07-12
INV0011754,CUS36123,873444.96,2025-01-25,2025-03-26,0,2025-07-12
INV0026305,CUS58118,891229.65,2024-09-30,2024-10-30,0,2025-07-12
INV0064994,CUS13314,723022.98,2025-05-29,2025-07-28,0,2025-07-12
INV0056468,CUS34145,322173.43,2024-07-15,2024-09-13,0,2025-07-12
INV0075671,CUS78585,304408.41,2024-10-31,2024-11-30,0,2025-07-12
INV0070750,CUS42713,239071.52,2025-01-03,2025-03-04,0,2025-07-12
INV0003356,CUS74948,179002.47,2025-03-04,2025-05-03,0,2025-07-12
INV0076340,CUS45821,470450.18,2025-05-27,2025-07-26,0,2025-07-12
INV0045217,CUS30758,17359.12,2024-08-12,2024-09-11,0,2025-07-12
INV0053434,CUS27136,357766.09,2025-03-25,2025-05-24,0,2025-07-12
INV0010103,CUS38607,760242.95,2024-08-12,2024-09-11,0,2025-07-12
INV0076533,CUS26652,116426.63,2025-03-10,2025-05-09,0,2025-07-12
INV0045642,CUS90561,59628.28,2025-06-02,2025-07-02,0,2025-07-12
INV0010232,CUS51876,203345.63,2024-11-13,2024-12-13,0,2025-07-12
INV0043202,CUS16348,412589.67,2024-08-07,2024-10-06,0,2025-07-12
INV0010335,CUS30888,132888.72,2024-10-13,2024-12-12,0,2025-07-12
INV0012399,CUS30682,403496.98,2025-04-24,2025-06-23,0,2025-07-12
INV0047295,CUS08630,454211.17,2025-06-25,2025-07-25,0,2025-07-12
INV0023009,CUS45365,82505.29,2024-12-18,2025-02-16,0,2025-07-12
INV0031092,CUS19491,392038.42,2024-07-18,2024-08-17,0,2025-07-12
INV0015419,CUS52926,357559.54,2024-08-13,2024-10-12,0,2025-07-12
INV0006416,CUS51377,173501.69,2024-12-30,2025-02-28,0,2025-07-12
INV0059964,CUS60831,149642.09,2025-03-14,2025-04-13,0,2025-07-12
INV0001988,CUS30425,425387.63,2024-12-27,2025-01-26,0,2025-07-12
INV0076487,CUS41180,749758.25,2024-10-23,2024-11-22,0,2025-07-12
INV0049962,CUS95016,246454.38,2025-03-01,2025-04-30,0,2025-07-12
INV0036907,CUS59206,664530.35,2025-01-31,2025-03-02,0,2025-07-12
INV0064145,CUS31618,357943.55,2024-10-14,2024-12-13,0,2025-07-12
INV0002295,CUS58439,474875.57,2025-03-11,2025-05-10,0,2025-07-12
INV0046976,CUS20262,996978.35,2024-10-05,2024-12-04,0,2025-07-12
INV0033071,CUS23505,901070.92,2025-01-29,2025-03-30,0,2025-07-12
INV0046289,CUS92663,945407.26,2025-02-03,2025-03-05,0,2025-07-12
INV0004414,CUS70863,964487.28,2025-06-25,2025-08-24,0,2025-07-12
INV0007904,CUS23878,783951.64,2025-07-05,2025-08-04,0,2025-07-12
INV0072609,CUS92513,78126.11,2024-12-31,2025-01-30,0,2025-07-12
INV0032499,CUS92110,51020.33,2025-01-26,2025-02-25,0,2025-07-12
INV0044616,CUS00366,536476.55,2025-02-01,2025-03-03,0,2025-07-12
INV0018925,CUS81449,571074.37,2024-12-29,2025-01-28,0,2025-07-12
INV0042090,CUS09455,668302.23,2025-01-28,2025-02-27,0,2025-07-12
INV0001190,CUS66048,577417.8,2025-01-29,2025-03-30,0,2025-07-12
INV0028870,CUS47079,145252.62,2025-05-26,2025-06-25,0,2025-07-12
INV0005998,CUS31264,837353.73,2025-04-05,2025-06-04,0,2025-07-12
INV0037087,CUS22489,70611.17,2025-01-02,2025-03-03,0,2025-07-12
INV0024249,CUS88775,418269.95,2024-11-09,2025-01-08,0,2025-07-12
INV0064073,CUS23072,60335.7,2025-02-11,2025-03-13,0,2025-07-12
INV0017437,CUS57715,201323.37,2024-12-23,2025-01-22,0,2025-07-12
INV0004092,CUS70440,432266.56,2024-11-19,2025-01-18,0,2025-07-12
INV0069204,CUS82153,791067.39,2024-08-29,2024-10-28,0,2025-07-12
INV0025703,CUS95621,251111.13,2025-01-11,2025-03-12,0,2025-07-12
INV0005930,CUS96660,538159.57,2024-08-11,2024-10-10,0,2025-07-12
INV0066680,CUS81630,137210.7,2025-04-14,2025-06-13,0,2025-07-12
INV0005558,CUS02909,286251.91,2025-04-21,2025-06-20,0,2025-07-12
INV0043441,CUS82479,115232.55,2025-03-29,2025-04-28,0,2025-07-12
INV0027272,CUS66288,840332.22,2024-08-24,2024-09-23,0,2025-07-12
INV0053697,CUS65008,613673.44,2024-07-26,2024-08-25,0,2025-07-12
INV0060100,CUS70037,925500.58,2025-06-17,2025-07-17,0,2025-07-12
INV0029727,CUS20822,968100.22,2024-11-20,2025-01-19,0,2025-07-12
INV0062066,CUS52233,89313.68,2024-09-30,2024-10-30,0,2025-07-12
INV0053837,CUS86974,640192.35,2025-01-18,2025-03-19,0,2025-07-12
INV0022638,CUS92414,431956.86,2024-09-15,2024-10-15,0,2025-07-12
INV0008824,CUS87892,817736.4,2025-06-21,2025-08-20,0,2025-07-12
INV0010781,CUS11250,151364.06,2024-10-13,2024-12-12,0,2025-07-12
INV0059407,CUS63449,232549.91,2025-01-27,2025-03-28,0,2025-07-12
INV0035174,CUS22131,357252.51,2024-08-18,2024-10-17,0,2025-07-12
INV0038390,CUS14605,872306.72,2025-04-25,2025-06-24,0,2025-07-12
INV0007911,CUS57824,79662.64,2025-02-07,2025-03-09,0,2025-07-12
INV0074926,CUS74128,910032.69,2025-06-19,2025-08-18,0,2025-07-12
INV0073609,CUS73299,304912.47,2025-05-12,2025-07-11,0,2025-07-12
INV0070272,CUS93524,650090.7,2025-06-23,2025-07-23,0,2025-07-12
INV0033915,CUS04813,426148.92,2024-11-06,2025-01-05,0,2025-07-12
INV0071653,CUS19867,818069.94,2025-06-27,2025-07-27,0,2025-07-12
INV0068555,CUS17606,781757.54,2024-09-04,2024-11-03,0,2025-07-12
INV0009933,CUS47161,235027.06,2024-12-29,2025-02-27,0,2025-07-12
INV0029436,CUS86815,111792.1,2024-10-05,2024-12-04,0,2025-07-12
INV0080741,CUS88502,386829.7,2024-10-11,2024-12-10,0,2025-07-12
INV0027860,CUS69391,757555.16,2025-07-04,2025-09-02,0,2025-07-12
INV0042867,CUS97304,957606.33,2024-08-16,2024-10-15,0,2025-07-12
INV0070091,CUS58261,214424.02,2025-04-27,2025-05-27,0,2025-07-12
INV0042554,CUS52459,433479.54,2024-12-29,2025-01-28,0,2025-07-12
INV0066943,CUS80717,213061.57,2024-11-05,2025-01-04,0,2025-07-12
INV0019446,CUS01206,39197.16,2025-07-03,2025-08-02,0,2025-07-12
INV0002114,CUS60879,754080.52,2024-10-12,2024-11-11,0,2025-07-12
INV0009366,CUS27010,11361.46,2025-02-26,2025-03-28,0,2025-07-12
INV0065196,CUS54260,272333.9,2025-05-12,2025-06-11,0,2025-07-12
INV0001257,CUS35065,748883.71,2024-09-03,2024-10-03,0,2025-07-12
INV0062414,CUS91281,61589.46,2024-07-29,2024-09-27,0,2025-07-12
INV0075458,CUS74520,154156.14,2025-07-07,2025-09-05,0,2025-07-12
INV0028991,CUS12717,595376.56,2025-03-18,2025-04-17,0,2025-07-12
INV0006922,CUS27494,545441.98,2024-09-13,2024-10-13,0,2025-07-12
INV0074551,CUS83765,352589.52,2024-09-02,2024-11-01,0,2025-07-12
INV0027442,CUS04584,55911.46,2025-02-06,2025-04-07,0,2025-07-12
INV0037172,CUS63824,845502.25,2025-01-27,2025-03-28,0,2025-07-12
INV0036166,CUS16991,276523.59,2025-04-30,2025-06-29,0,2025-07-12
INV0044849,CUS51687,827892.51,2025-04-02,2025-06-01,0,2025-07-12
INV0034096,CUS60700,746138.44,2025-04-15,2025-05-15,0,2025-07-12
INV0050489,CUS59264,633666.91,2024-10-20,2024-11-19,0,2025-07-12
INV0067146,CUS08888,226326.74,2025-03-19,2025-04-18,0,2025-07-12
INV0000465,CUS00807,457263.23,2024-08-22,2024-09-21,0,2025-07-12
INV0024939,CUS54049,327873.78,2025-02-07,2025-03-09,0,2025-07-12
INV0029264,CUS78141,863844.69,2024-08-11,2024-10-10,0,2025-07-12
INV0042578,CUS78841,803009.95,2025-04-24,2025-06-23,0,2025-07-12
INV0068336,CUS19518,352954.13,2025-01-26,2025-02-25,0,2025-07-12
INV0057501,CUS27124,846308.33,2025-04-02,2025-05-02,0,2025-07-12
INV0048326,CUS19695,805196.92,2025-02-09,2025-03-11,0,2025-07-12
INV0017230,CUS27847,463176.5,2024-10-24,2024-11-23,0,2025-07-12
INV0004919,CUS98700,515081.19,2025-02-24,2025-04-25,0,2025-07-12
INV0080017,CUS42536,705760.74,2025-05-02,2025-06-01,0,2025-07-12
INV0062204,CUS54446,9585.18,2024-10-02,2024-11-01,0,2025-07-12
INV0058198,CUS10725,994039.21,2024-09-30,2024-10-30,0,2025-07-12
INV0053137,CUS01523,148257.06,2025-07-02,2025-08-01,0,2025-07-12
INV0017613,CUS80087,593461.02,2024-11-28,2025-01-27,0,2025-07-12
INV0052127,CUS80241,204279.19,2024-09-17,2024-10-17,0,2025-07-12
INV0041742,CUS14829,889675.58,2024-11-12,2024-12-12,0,2025-07-12
INV0031413,CUS22727,55859.46,2025-04-18,2025-06-17,0,2025-07-12
INV0052029,CUS58969,567589.06,2024-07-24,2024-08-23,0,2025-07-12
INV0030903,CUS45486,573477.41,2025-05-04,2025-07-03,0,2025-07-12
INV0010565,CUS40829,926358.94,2025-02-23,2025-03-25,0,2025-07-12
INV0068723,CUS75421,824091.27,2024-11-04,2024-12-04,0,2025-07-12
INV0060034,CUS32587,182546.3,2024-11-30,2025-01-29,0,2025-07-12
INV0016507,CUS16262,296570.43,2025-01-20,2025-03-21,0,2025-07-12
INV0038023,CUS53732,831571.07,2024-10-11,2024-11-10,0,2025-07-12
INV0061487,CUS03705,938115.93,2025-04-20,2025-05-20,0,2025-07-12
INV0080792,CUS92488,806956.47,2024-09-24,2024-10-24,0,2025-07-12
INV0032533,CUS10315,973781.6,2025-06-15,2025-08-14,0,2025-07-12
INV0008658,CUS69625,134626.35,2025-01-02,2025-02-01,0,2025-07-12
INV0064167,CUS15946,780309.44,2025-02-18,2025-03-20,0,2025-07-12
INV0011832,CUS45898,832699.94,2024-08-11,2024-09-10,0,2025-07-12
INV0033139,CUS88554,314492.63,2025-04-28,2025-06-27,0,2025-07-12
INV0023234,CUS20684,883728.88,2024-09-29,2024-11-28,0,2025-07-12
INV0014279,CUS82227,33621.9,2024-12-23,2025-01-22,0,2025-07-12
INV0047575,CUS92481,890862.5,2025-01-03,2025-02-02,0,2025-07-12
INV0001171,CUS46033,49224.78,2025-06-17,2025-08-16,0,2025-07-12
INV0017843,CUS45517,810273.46,2024-08-08,2024-09-07,0,2025-07-12
INV0020132,CUS71485,250022.34,2025-03-28,2025-05-27,0,2025-07-12
INV0075282,CUS59139,252375.5,2025-01-09,2025-03-10,0,2025-07-12
INV0064995,CUS72599,146317.95,2025-01-17,2025-02-16,0,2025-07-12
INV0004650,CUS47582,314474.79,2025-06-17,2025-07-17,0,2025-07-12
INV0007264,CUS01434,624829.69,2024-10-13,2024-12-12,0,2025-07-12
INV0021575,CUS39016,850637.67,2025-04-03,2025-06-02,0,2025-07-12
INV0072931,CUS00506,358357.34,2025-05-04,2025-06-03,0,2025-07-12
INV0056288,CUS98770,430244.61,2025-02-03,2025-04-04,0,2025-07-12
INV0076813,CUS48136,578671.52,2025-04-24,2025-06-23,0,2025-07-12
INV0032527,CUS75196,368259.02,2024-09-12,2024-11-11,0,2025-07-12
INV0009140,CUS88746,694045.43,2024-09-13,2024-11-12,0,2025-07-12
INV0073688,CUS76187,543064.1,2024-11-30,2025-01-29,0,2025-07-12
INV0064175,CUS19875,912991.17,2025-03-28,2025-04-27,0,2025-07-12
INV0062873,CUS94343,6530.88,2025-04-18,2025-05-18,0,2025-07-12
INV0033422,CUS14691,294700.84,2025-05-21,2025-06-20,0,2025-07-12
INV0057378,CUS44053,282267.53,2025-05-15,2025-07-14,0,2025-07-12
INV0068461,CUS34293,430976.42,2025-02-25,2025-03-27,0,2025-07-12
INV0040636,CUS82124,944367.67,2025-02-15,2025-04-16,0,2025-07-12
INV0072939,CUS47494,116646.61,2025-03-23,2025-05-22,0,2025-07-12
INV0012258,CUS47784,738010.07,2024-11-21,2024-12-21,0,2025-07-12
INV0054286,CUS10384,939859.32,2025-04-20,2025-05-20,0,2025-07-12
INV0078223,CUS89868,69015.36,2025-07-01,2025-07-31,0,2025-07-12
INV0060172,CUS27053,460818.65,2025-01-10,2025-03-11,0,2025-07-12
INV0066458,CUS94190,808019.8,2024-09-30,2024-10-30,0,2025-07-12
INV0067940,CUS20800,552226.23,2024-08-31,2024-09-30,0,2025-07-12
INV0014838,CUS84221,187527.56,2024-09-01,2024-10-31,0,2025-07-12
INV0079394,CUS21205,211375.85,2025-05-26,2025-06-25,0,2025-07-12
INV0074246,CUS08703,419193.72,2025-06-01,2025-07-31,0,2025-07-12
INV0019820,CUS18345,871368.6,2025-01-28,2025-03-29,0,2025-07-12
INV0021546,CUS93372,839012.02,2024-08-26,2024-10-25,0,2025-07-12
INV0029832,CUS39733,652198.03,2024-09-05,2024-10-05,0,2025-07-12
INV0056115,CUS89229,659945.24,2025-03-03,2025-04-02,0,2025-07-12
INV0042655,CUS00521,156125.56,2025-01-11,2025-03-12,0,2025-07-12
INV0065769,CUS67651,187607.16,2024-10-21,2024-11-20,0,2025-07-12
INV0004409,CUS45325,168765.69,2024-07-14,2024-09-12,0,2025-07-12
INV0049913,CUS67059,332029.06,2025-05-26,2025-06-25,0,2025-07-12
INV0029741,CUS72118,495512.41,2024-12-24,2025-02-22,0,2025-07-12
INV0056935,CUS40359,356368.83,2024-10-16,2024-11-15,0,2025-07-12
INV0057160,CUS63063,843583.45,2025-06-07,2025-08-06,0,2025-07-12
INV0071082,CUS69992,124206.52,2025-06-02,2025-08-01,0,2025-07-12
INV0030810,CUS74014,896045.27,2024-10-12,2024-12-11,0,2025-07-12
INV0067446,CUS03390,171156.2,2024-08-21,2024-10-20,0,2025-07-12
INV0050663,CUS56589,834423.5,2024-09-17,2024-10-17,0,2025-07-12
INV0043734,CUS40293,637804.73,2025-02-24,2025-03-26,0,2025-07-12
INV0022245,CUS00770,304712.15,2024-12-01,2025-01-30,0,2025-07-12
INV0061659,CUS60443,355581.6,2025-06-29,2025-07-29,0,2025-07-12
INV0075130,CUS81420,694004.31,2024-08-09,2024-09-08,0,2025-07-12
INV0039900,CUS90716,159542.75,2024-08-11,2024-09-10,0,2025-07-12
INV0004499,CUS99922,918939.84,2024-11-18,2025-01-17,0,2025-07-12
INV0058542,CUS52721,996111.64,2024-08-29,2024-09-28,0,2025-07-12
INV0009101,CUS43006,925730.28,2024-11-21,2024-12-21,0,2025-07-12
INV0040927,CUS78800,520985.3,2024-08-19,2024-10-18,0,2025-07-12
INV0054506,CUS56062,355888.39,2024-10-07,2024-12-06,0,2025-07-12
INV0035729,CUS72877,471541.89,2024-07-27,2024-08-26,0,2025-07-12
INV0050364,CUS29082,556869.01,2024-11-11,2025-01-10,0,2025-07-12
INV0030583,CUS07096,568370.44,2024-12-08,2025-01-07,0,2025-07-12
INV0061058,CUS50756,765007.02,2025-02-04,2025-03-06,0,2025-07-12
INV0026279,CUS96849,671559.15,2024-09-09,2024-10-09,0,2025-07-12
INV0054022,CUS75939,312198.86,2024-10-31,2024-11-30,0,2025-07-12
INV0008854,CUS75105,849536.92,2025-05-24,2025-06-23,0,2025-07-12
INV0021162,CUS04965,475343.16,2024-08-21,2024-10-20,0,2025-07-12
INV0080835,CUS39712,221561.92,2024-10-23,2024-12-22,0,2025-07-12
INV0016464,CUS80541,769663.81,2024-09-30,2024-11-29,0,2025-07-12
INV0061457,CUS08936,394591.42,2025-07-06,2025-09-04,0,2025-07-12
INV0050618,CUS55138,723249.85,2024-11-05,2024-12-05,0,2025-07-12
INV0029466,CUS94507,291366.05,2024-08-15,2024-10-14,0,2025-07-12
INV0008297,CUS24962,90162.91,2025-02-16,2025-04-17,0,2025-07-12
INV0030816,CUS01993,278588.78,2025-06-12,2025-07-12,0,2025-07-12
INV0078267,CUS89468,785684.42,2024-11-22,2024-12-22,0,2025-07-12
INV0007055,CUS03842,420164.97,2024-11-30,2025-01-29,0,2025-07-12
INV0030229,CUS77722,949220.64,2025-07-06,2025-08-05,0,2025-07-12
INV0033060,CUS07973,54078.48,2025-04-15,2025-06-14,0,2025-07-12
INV0002392,CUS50367,709487.73,2024-10-29,2024-12-28,0,2025-07-12
INV0025037,CUS05058,891740.35,2024-11-09,2024-12-09,0,2025-07-12
INV0008113,CUS23175,809211.39,2025-07-07,2025-09-05,0,2025-07-12
INV0030712,CUS05733,265019.08,2025-07-11,2025-09-09,0,2025-07-12
INV0021361,CUS01342,407024.27,2025-04-30,2025-05-30,0,2025-07-12
INV0047559,CUS39666,838928.35,2024-11-19,2025-01-18,0,2025-07-12
INV0059979,CUS18268,978939.33,2024-07-19,2024-09-17,0,2025-07-12
INV0051975,CUS24490,344935.02,2025-05-19,2025-06-18,0,2025-07-12
INV0032196,CUS46895,260504.69,2025-02-06,2025-03-08,0,2025-07-12
INV0005004,CUS07335,202490.01,2024-11-27,2024-12-27,0,2025-07-12
INV0059196,CUS52894,860684.69,2024-11-29,2025-01-28,0,2025-07-12
INV0034644,CUS84419,773584.33,2025-02-19,2025-04-20,0,2025-07-12
INV0009900,CUS37565,28882.82,2025-04-15,2025-05-15,0,2025-07-12
INV0020678,CUS08835,404071.12,2024-09-23,2024-10-23,0,2025-07-12
INV0049977,CUS95197,300993.03,2025-01-15,2025-03-16,0,2025-07-12
INV0042214,CUS90416,107808.78,2024-08-16,2024-10-15,0,2025-07-12
INV0068396,CUS74918,219281.16,2024-08-23,2024-09-22,0,2025-07-12
INV0057235,CUS30751,752378.59,2024-10-15,2024-11-14,0,2025-07-12
INV0073979,CUS65448,20359.19,2025-01-22,2025-03-23,0,2025-07-12
INV0054730,CUS44648,808198.15,2024-09-19,2024-11-18,0,2025-07-12
INV0067033,CUS49056,28705.47,2025-01-27,2025-03-28,0,2025-07-12
INV0023980,CUS38286,826595.71,2024-12-12,2025-01-11,0,2025-07-12
INV0049218,CUS23091,766067.7,2025-03-09,2025-04-08,0,2025-07-12
INV0057133,CUS49378,534473.8,2024-12-10,2025-02-08,0,2025-07-12
INV0079796,CUS83037,761181.44,2025-04-04,2025-06-03,0,2025-07-12
INV0071606,CUS93078,271592.16,2024-10-18,2024-12-17,0,2025-07-12
INV0021694,CUS26352,151933.27,2024-08-24,2024-09-23,0,2025-07-12
INV0006001,CUS70023,311944.16,2024-07-29,2024-08-28,0,2025-07-12
INV0004601,CUS38093,384683.9,2024-09-16,2024-11-15,0,2025-07-12
INV0039697,CUS66259,9341.54,2024-09-17,2024-11-16,0,2025-07-12
INV0059892,CUS36241,324562.34,2025-02-02,2025-03-04,0,2025-07-12
INV0053730,CUS50678,903949.88,2025-05-06,2025-06-05,0,2025-07-12
INV0076940,CUS04835,404390.44,2025-07-07,2025-09-05,0,2025-07-12
INV0052413,CUS07795,207103.63,2025-01-11,2025-02-10,0,2025-07-12
INV0055722,CUS66265,836087.51,2025-05-27,2025-07-26,0,2025-07-12
INV0003302,CUS57404,597388.85,2024-10-20,2024-12-19,0,2025-07-12
INV0055639,CUS99665,357788.7,2025-01-29,2025-03-30,0,2025-07-12
INV0064317,CUS43057,330068.32,2025-06-26,2025-08-25,0,2025-07-12
INV0023732,CUS48176,932311.71,2024-11-13,2025-01-12,0,2025-07-12
INV0077910,CUS58118,517250.04,2025-03-14,2025-05-13,0,2025-07-12
INV0068477,CUS55191,496790.32,2024-08-22,2024-09-21,0,2025-07-12
INV0012205,CUS43154,568593.74,2025-03-01,2025-04-30,0,2025-07-12
INV0010305,CUS97497,312878.15,2024-09-17,2024-11-16,0,2025-07-12
INV0069721,CUS74139,297273.69,2025-06-05,2025-08-04,0,2025-07-12
INV0075339,CUS29400,819164.02,2025-04-23,2025-05-23,0,2025-07-12
INV0066667,CUS30834,38433.33,2025-04-21,2025-05-21,0,2025-07-12
INV0071248,CUS55701,893809.93,2025-07-06,2025-09-04,0,2025-07-12
INV0022870,CUS45726,312127.0,2024-09-14,2024-11-13,0,2025-07-12
INV0035685,CUS40681,987492.57,2024-09-29,2024-10-29,0,2025-07-12
INV0074262,CUS28219,717911.5,2025-05-20,2025-06-19,0,2025-07-12
INV0034860,CUS53798,285421.45,2025-06-15,2025-07-15,0,2025-07-12
INV0017616,CUS77705,334027.79,2025-07-10,2025-08-09,0,2025-07-12
INV0065358,CUS65554,306905.7,2024-08-30,2024-09-29,0,2025-07-12
INV0029165,CUS91175,322104.82,2024-11-12,2025-01-11,0,2025-07-12
INV0024086,CUS42707,276174.5,2024-09-06,2024-10-06,0,2025-07-12
INV0017746,CUS62756,165283.81,2024-09-29,2024-11-28,0,2025-07-12
INV0076075,CUS94914,874911.36,2024-12-26,2025-01-25,0,2025-07-12
INV0009409,CUS57876,231955.13,2025-05-17,2025-07-16,0,2025-07-12
INV0056218,CUS42090,772009.36,2025-02-25,2025-04-26,0,2025-07-12
INV0029769,CUS15931,39344.57,2024-08-10,2024-10-09,0,2025-07-12
INV0001663,CUS09667,607191.14,2025-02-06,2025-03-08,0,2025-07-12
INV0025287,CUS10860,745689.23,2025-03-30,2025-04-29,0,2025-07-12
INV0077354,CUS16071,563480.57,2025-01-05,2025-03-06,0,2025-07-12
INV0006751,CUS44926,388528.32,2024-09-01,2024-10-31,0,2025-07-12
INV0049570,CUS31350,974212.46,2024-09-01,2024-10-01,0,2025-07-12
INV0048750,CUS75071,206994.65,2025-04-16,2025-05-16,0,2025-07-12
INV0020308,CUS92109,685356.61,2025-03-28,2025-05-27,0,2025-07-12
INV0000131,CUS78299,216601.69,2025-01-14,2025-03-15,0,2025-07-12
INV0047116,CUS77491,116847.5,2024-11-30,2025-01-29,0,2025-07-12
INV0078114,CUS39380,612863.46,2025-07-07,2025-08-06,0,2025-07-12
INV0038877,CUS50779,954220.46,2025-04-26,2025-06-25,0,2025-07-12
INV0027435,CUS06044,233623.23,2024-07-15,2024-09-13,0,2025-07-12
INV0004497,CUS57032,26184.56,2024-10-04,2024-12-03,0,2025-07-12
INV0003337,CUS83436,874007.08,2024-10-12,2024-12-11,0,2025-07-12
INV0018850,CUS26929,533557.31,2025-04-17,2025-05-17,0,2025-07-12
INV0057803,CUS62274,567360.9,2025-01-13,2025-02-12,0,2025-07-12
INV0004406,CUS11607,190813.49,2024-08-26,2024-10-25,0,2025-07-12
INV0010811,CUS01988,593063.99,2025-03-27,2025-04-26,0,2025-07-12
INV0052583,CUS04900,212630.17,2025-01-31,2025-03-02,0,2025-07-12
INV0013856,CUS32583,620621.76,2025-04-17,2025-06-16,0,2025-07-12
INV0001558,CUS47416,101073.64,2025-06-05,2025-07-05,0,2025-07-12
INV0012316,CUS08914,561357.99,2025-06-02,2025-07-02,0,2025-07-12
INV0068154,CUS75536,188016.93,2024-09-28,2024-10-28,0,2025-07-12
INV0046568,CUS96963,650019.24,2025-04-09,2025-05-09,0,2025-07-12
INV0052938,CUS48338,541250.58,2025-04-19,2025-06-18,0,2025-07-12
INV0073223,CUS10945,334696.6,2024-09-27,2024-11-26,0,2025-07-12
INV0053799,CUS44214,880177.13,2025-05-12,2025-06-11,0,2025-07-12
INV0049115,CUS82971,479442.04,2025-06-17,2025-07-17,0,2025-07-12
INV0046293,CUS46475,500851.67,2025-01-29,2025-02-28,0,2025-07-12
INV0072181,CUS29655,132151.35,2025-06-23,2025-07-23,0,2025-07-12
INV0056193,CUS89461,930718.47,2025-04-23,2025-06-22,0,2025-07-12
INV0061716,CUS69941,402840.24,2025-03-02,2025-05-01,0,2025-07-12
INV0002018,CUS66270,929052.54,2025-01-02,2025-03-03,0,2025-07-12
INV0032316,CUS32330,216972.36,2025-03-23,2025-04-22,0,2025-07-12
INV0039969,CUS22259,409016.19,2025-07-03,2025-09-01,0,2025-07-12
INV0057365,CUS00881,578714.15,2025-03-18,2025-04-17,0,2025-07-12
INV0007575,CUS71647,927571.01,2024-10-22,2024-11-21,0,2025-07-12
INV0021363,CUS15413,240343.38,2024-10-13,2024-12-12,0,2025-07-12
INV0028436,CUS96156,245798.03,2024-08-17,2024-10-16,0,2025-07-12
INV0005604,CUS00464,813321.98,2025-01-09,2025-03-10,0,2025-07-12
INV0053621,CUS50741,837436.55,2024-10-27,2024-11-26,0,2025-07-12
INV0021853,CUS56708,680205.97,2025-01-18,2025-03-19,0,2025-07-12
INV0011776,CUS99277,384077.9,2025-06-04,2025-08-03,0,2025-07-12
INV0043009,CUS48562,499619.66,2025-01-11,2025-03-12,0,2025-07-12
INV0064717,CUS79747,506223.07,2025-07-10,2025-08-09,0,2025-07-12
INV0078147,CUS88676,989845.1,2025-02-25,2025-04-26,0,2025-07-12
INV0011298,CUS00902,252243.27,2025-06-21,2025-08-20,0,2025-07-12
INV0052623,CUS83163,400895.84,2024-09-11,2024-10-11,0,2025-07-12
INV0049522,CUS58421,858762.15,2025-06-09,2025-08-08,0,2025-07-12
INV0035444,CUS38425,728944.05,2025-06-04,2025-08-03,0,2025-07-12
INV0072041,CUS29339,159036.36,2025-07-01,2025-07-31,0,2025-07-12
INV0028345,CUS60551,700862.14,2025-06-16,2025-08-15,0,2025-07-12
INV0051456,CUS15101,876086.01,2024-08-26,2024-10-25,0,2025-07-12
INV0034681,CUS69640,437249.95,2025-03-26,2025-05-25,0,2025-07-12
INV0011079,CUS62068,501155.96,2024-08-25,2024-09-24,0,2025-07-12
INV0072254,CUS95412,665563.21,2025-06-14,2025-08-13,0,2025-07-12
