customer_id,total_open_amount,total_paid_amount,avg_past_due_days,late_payment_percentage,payment_behavior_tag
CUS93964,272321.93,0.0,98.0,0.0,Late Payer
CUS93965,788674.89,0.0,140.0,0.0,Late Payer
CUS93966,59067.62,0.0,73.0,0.0,Late Payer
CUS93967,604634.31,0.0,128.0,0.0,Late Payer
CUS93968,509279.38,0.0,75.0,0.0,Late Payer
CUS93970,46359.77,0.0,214.0,0.0,Late Payer
CUS93971,44877.7,0.0,115.0,0.0,Late Payer
CUS93973,1557513.02,0.0,50.0,0.0,Late Payer
CUS93974,306054.36,0.0,99.0,0.0,Late Payer
CUS93975,1635921.93,0.0,142.5,0.0,Late Payer
CUS93977,40310.99,0.0,48.0,0.0,Late Payer
CUS93979,684390.99,0.0,8.0,0.0,On-Time
CUS93981,378070.68,0.0,207.0,0.0,Late Payer
CUS93982,998497.28,0.0,70.0,0.0,Late Payer
CUS93984,391188.33999999997,0.0,43.0,0.0,Late Payer
CUS93986,554934.93,0.0,135.0,0.0,Late Payer
CUS93988,477452.4,0.0,-14.0,0.0,Early Payer
CUS93989,961559.2000000001,945692.82,96.0,100.0,Late Payer
CUS93990,1341393.62,745875.81,229.0,100.0,Late Payer
CUS93991,331200.71,0.0,119.0,0.0,Late Payer
CUS93993,1818776.72,235185.47,109.33,0.0,Late Payer
CUS93994,229838.89,0.0,-29.0,0.0,Early Payer
CUS93998,37341.43,0.0,256.0,0.0,Late Payer
CUS93999,1630210.48,0.0,144.5,0.0,Late Payer
CUS94002,615690.01,0.0,331.0,0.0,Late Payer
CUS94003,657293.0700000001,0.0,164.67,0.0,Late Payer
CUS94005,123245.2,0.0,166.0,0.0,Late Payer
CUS94006,918810.25,0.0,204.0,0.0,Late Payer
CUS94007,224353.05,0.0,287.0,0.0,Late Payer
CUS94010,772455.08,0.0,104.0,0.0,Late Payer
CUS94011,706159.57,0.0,32.0,0.0,Late Payer
CUS94012,317806.52,0.0,39.0,0.0,Late Payer
CUS94014,78120.47,0.0,-56.0,0.0,Early Payer
CUS94015,828407.46,0.0,61.0,0.0,Late Payer
CUS94016,837833.63,0.0,46.0,0.0,Late Payer
CUS94017,1241434.74,0.0,221.5,0.0,Late Payer
CUS94018,1032990.1,0.0,122.0,0.0,Late Payer
CUS94022,934968.13,0.0,-42.0,0.0,Early Payer
CUS94023,613279.88,0.0,226.0,0.0,Late Payer
CUS94024,949102.65,0.0,249.0,0.0,Late Payer
CUS94025,276270.42,0.0,267.0,0.0,Late Payer
CUS94030,1686305.4100000001,0.0,146.5,0.0,Late Payer
CUS94035,707991.21,914373.35,-19.0,100.0,Early Payer
CUS94039,708570.05,0.0,30.0,0.0,Late Payer
CUS94040,982649.8,0.0,173.0,0.0,Late Payer
CUS94041,480997.06,0.0,50.0,0.0,Late Payer
CUS94042,1223409.97,0.0,55.33,0.0,Late Payer
CUS94045,321667.38,0.0,133.0,0.0,Late Payer
CUS94046,1538295.22,0.0,235.5,0.0,Late Payer
CUS94047,924157.85,0.0,-33.0,0.0,Early Payer
CUS94049,895687.14,0.0,54.0,0.0,Late Payer
CUS94051,452580.26,0.0,5.0,0.0,On-Time
CUS94063,1013472.82,0.0,134.0,0.0,Late Payer
CUS94064,492269.43,0.0,-25.0,0.0,Early Payer
CUS94069,612216.15,0.0,1.0,0.0,On-Time
CUS94071,843705.65,0.0,125.0,0.0,Late Payer
CUS94072,1530449.73,0.0,182.33,0.0,Late Payer
CUS94077,1033033.4299999999,0.0,107.0,0.0,Late Payer
CUS94078,993030.33,0.0,91.0,0.0,Late Payer
CUS94080,668834.69,0.0,53.0,0.0,Late Payer
CUS94083,558788.13,0.0,242.0,0.0,Late Payer
CUS94085,548043.94,343431.14,166.0,0.0,Late Payer
CUS94086,1070202.14,0.0,195.0,0.0,Late Payer
CUS94088,500982.25,0.0,-8.0,0.0,Early Payer
CUS94089,1261625.71,0.0,209.0,0.0,Late Payer
CUS94090,179646.89,0.0,70.0,0.0,Late Payer
CUS94091,684520.35,0.0,74.0,0.0,Late Payer
CUS94093,206679.31,300370.69,18.0,100.0,Late Payer
CUS94095,581612.01,0.0,33.5,0.0,Late Payer
CUS94096,330087.2,667329.89,81.0,0.0,Late Payer
CUS94097,272540.8,0.0,203.0,0.0,Late Payer
CUS94098,1026503.29,0.0,61.0,0.0,Late Payer
CUS94101,971783.87,0.0,168.0,0.0,Late Payer
CUS94103,397519.95,0.0,248.0,0.0,Late Payer
CUS94106,603753.87,722965.14,178.0,0.0,Late Payer
CUS94107,410245.63,0.0,-36.0,0.0,Early Payer
CUS94108,629927.25,810286.04,16.0,100.0,Late Payer
CUS94113,898897.06,0.0,172.0,0.0,Late Payer
CUS94114,295639.58,0.0,-47.0,0.0,Early Payer
CUS94117,1724712.05,0.0,147.0,0.0,Late Payer
CUS94119,1101437.54,0.0,141.0,0.0,Late Payer
CUS94126,445064.75,0.0,-58.0,0.0,Early Payer
CUS94128,337478.96,0.0,297.0,0.0,Late Payer
CUS94135,419101.19,0.0,158.0,0.0,Late Payer
CUS94138,855684.77,0.0,217.0,0.0,Late Payer
CUS94141,637857.01,0.0,198.0,0.0,Late Payer
CUS94142,955584.17,0.0,-10.0,0.0,Early Payer
CUS94143,696380.54,0.0,140.5,0.0,Late Payer
CUS94144,593572.17,0.0,207.0,0.0,Late Payer
CUS94145,535266.46,0.0,15.0,0.0,Late Payer
CUS94146,2088.11,0.0,28.0,0.0,Late Payer
CUS94149,553197.66,0.0,-49.0,0.0,Early Payer
CUS94150,816610.07,0.0,177.0,0.0,Late Payer
CUS94151,747535.56,0.0,82.0,0.0,Late Payer
CUS94152,583619.45,0.0,172.0,0.0,Late Payer
CUS94157,392319.16,0.0,8.0,0.0,On-Time
CUS94159,76156.72,0.0,-51.0,0.0,Early Payer
CUS94165,34008.28,740280.01,27.0,100.0,Late Payer
CUS94169,15248.36,0.0,45.0,0.0,Late Payer
CUS94170,985522.31,0.0,123.0,0.0,Late Payer
CUS94171,376815.03,0.0,84.0,0.0,Late Payer
CUS94173,184095.07,0.0,-23.0,0.0,Early Payer
CUS94174,608348.55,0.0,189.0,0.0,Late Payer
CUS94177,889435.42,0.0,222.0,0.0,Late Payer
CUS94178,270705.88,0.0,264.0,0.0,Late Payer
CUS94180,1684998.68,0.0,208.5,0.0,Late Payer
CUS94181,140610.73,0.0,-18.0,0.0,Early Payer
CUS94183,701708.77,0.0,270.0,0.0,Late Payer
CUS94185,346812.34,0.0,-1.0,0.0,On-Time
CUS94186,769467.4400000001,0.0,12.0,0.0,Late Payer
CUS94187,1162960.77,0.0,125.5,0.0,Late Payer
CUS94190,733074.86,808019.8,167.0,100.0,Late Payer
CUS94191,1455217.1400000001,0.0,137.33,0.0,Late Payer
CUS94193,248685.8,0.0,30.0,0.0,Late Payer
CUS94194,345133.36,0.0,143.0,0.0,Late Payer
CUS94195,503077.55,852189.39,32.0,100.0,Late Payer
CUS94202,285316.85,0.0,84.0,0.0,Late Payer
CUS94206,2226643.67,0.0,92.33,0.0,Late Payer
CUS94207,822957.54,0.0,148.0,0.0,Late Payer
CUS94209,772959.34,0.0,-35.0,0.0,Early Payer
CUS94210,913203.7,0.0,286.0,0.0,Late Payer
CUS94211,882665.89,0.0,52.33,0.0,Late Payer
CUS94221,302611.62,0.0,47.0,0.0,Late Payer
CUS94224,727097.13,0.0,320.0,0.0,Late Payer
CUS94226,14374.26,0.0,74.0,0.0,Late Payer
CUS94227,1634781.6,0.0,164.0,0.0,Late Payer
CUS94228,498754.13,0.0,-24.0,0.0,Early Payer
CUS94229,915183.7,0.0,258.0,0.0,Late Payer
CUS94231,571892.28,0.0,-7.0,0.0,Early Payer
CUS94232,269469.73,0.0,269.0,0.0,Late Payer
CUS94234,650834.57,43802.79,253.0,100.0,Late Payer
CUS94237,618021.31,0.0,37.0,0.0,Late Payer
CUS94240,1010870.14,0.0,276.33,0.0,Late Payer
CUS94242,1358504.68,0.0,99.33,0.0,Late Payer
CUS94243,691978.37,0.0,103.5,0.0,Late Payer
CUS94246,841491.02,0.0,113.0,0.0,Late Payer
CUS94248,557457.29,0.0,316.0,0.0,Late Payer
CUS94249,602925.25,0.0,24.0,0.0,Late Payer
CUS94250,368812.44,0.0,206.5,0.0,Late Payer
CUS94251,64333.35,710291.66,191.0,100.0,Late Payer
CUS94252,872223.77,0.0,164.5,0.0,Late Payer
CUS94253,741231.29,0.0,100.0,0.0,Late Payer
CUS94254,970563.42,0.0,167.0,0.0,Late Payer
CUS94255,47868.99,0.0,-21.0,0.0,Early Payer
CUS94256,365026.42,0.0,-24.0,0.0,Early Payer
CUS94257,746480.91,0.0,199.5,0.0,Late Payer
CUS94259,254951.35,0.0,70.0,0.0,Late Payer
CUS94262,956041.13,0.0,304.0,0.0,Late Payer
CUS94264,103161.98,0.0,98.5,0.0,Late Payer
CUS94265,767634.16,0.0,162.0,0.0,Late Payer
CUS94267,73718.6,0.0,9.0,0.0,On-Time
CUS94271,131946.37,0.0,137.0,0.0,Late Payer
CUS94272,689522.07,0.0,225.0,0.0,Late Payer
CUS94274,652602.26,0.0,146.0,0.0,Late Payer
CUS94276,611930.01,0.0,181.0,0.0,Late Payer
CUS94277,615785.65,597631.6799999999,262.0,100.0,Late Payer
CUS94280,670072.9199999999,0.0,182.0,0.0,Late Payer
CUS94281,1175408.73,903632.85,96.5,100.0,Late Payer
CUS94282,968443.33,0.0,130.5,0.0,Late Payer
CUS94284,238178.02,0.0,131.0,0.0,Late Payer
CUS94285,171143.2,0.0,-31.0,0.0,Early Payer
CUS94286,944565.51,0.0,171.0,0.0,Late Payer
CUS94289,170920.69,0.0,34.0,0.0,Late Payer
CUS94293,725203.45,0.0,11.5,0.0,Late Payer
CUS94296,1635802.8599999999,0.0,304.0,0.0,Late Payer
CUS94297,987430.21,0.0,-60.0,0.0,Early Payer
CUS94299,380183.2,0.0,60.0,0.0,Late Payer
CUS94301,17046.92,0.0,148.0,0.0,Late Payer
CUS94302,269946.65,0.0,224.0,0.0,Late Payer
CUS94304,1276070.51,0.0,185.0,0.0,Late Payer
CUS94307,1174108.83,0.0,129.33,0.0,Late Payer
CUS94308,716472.24,0.0,143.0,0.0,Late Payer
CUS94310,1102351.49,0.0,179.5,0.0,Late Payer
CUS94311,613307.62,0.0,281.0,0.0,Late Payer
CUS94312,404854.29,0.0,335.0,0.0,Late Payer
CUS94313,550941.78,0.0,200.0,0.0,Late Payer
CUS94314,747567.65,0.0,183.0,0.0,Late Payer
CUS94315,331553.42,0.0,-60.0,0.0,Early Payer
CUS94316,1632634.72,672541.32,197.0,0.0,Late Payer
CUS94318,1237024.72,0.0,206.0,0.0,Late Payer
CUS94323,678935.68,0.0,329.0,0.0,Late Payer
CUS94324,648997.04,0.0,145.0,0.0,Late Payer
CUS94326,677214.69,0.0,110.0,0.0,Late Payer
CUS94328,1080456.79,0.0,153.5,0.0,Late Payer
CUS94330,468416.07,0.0,87.0,0.0,Late Payer
CUS94336,83795.8,0.0,140.0,0.0,Late Payer
CUS94339,277546.17,0.0,102.0,0.0,Late Payer
CUS94342,604355.96,0.0,172.0,0.0,Late Payer
CUS94344,672277.63,126180.78,-60.0,100.0,Early Payer
CUS94345,802518.63,0.0,272.0,0.0,Late Payer
CUS94348,701960.5599999999,0.0,232.0,0.0,Late Payer
CUS94349,993627.06,0.0,231.0,0.0,Late Payer
CUS94350,1169591.01,0.0,63.0,0.0,Late Payer
CUS94351,435387.57,0.0,236.0,0.0,Late Payer
CUS94352,866772.74,0.0,288.0,0.0,Late Payer
CUS94353,722617.65,0.0,247.5,0.0,Late Payer
CUS94354,1271580.82,0.0,89.0,0.0,Late Payer
CUS94355,363815.82,0.0,232.0,0.0,Late Payer
CUS94356,982206.24,0.0,136.0,0.0,Late Payer
CUS94357,1358958.93,0.0,145.0,0.0,Late Payer
CUS94359,829365.55,0.0,30.5,0.0,Late Payer
CUS94360,178272.6,0.0,207.0,0.0,Late Payer
CUS94361,1282145.95,87131.93,103.5,100.0,Late Payer
CUS94363,100428.67,0.0,-19.0,0.0,Early Payer
CUS94372,587896.83,0.0,250.0,0.0,Late Payer
CUS94377,733829.06,0.0,223.0,0.0,Late Payer
CUS94381,153295.52,0.0,114.0,0.0,Late Payer
CUS94382,163959.02,0.0,78.0,0.0,Late Payer
CUS94387,654719.1699999999,0.0,142.5,0.0,Late Payer
CUS94388,1216977.67,0.0,211.0,0.0,Late Payer
CUS94389,521276.15,0.0,318.0,0.0,Late Payer
CUS94391,1395204.51,0.0,190.5,0.0,Late Payer
CUS94394,109249.1,0.0,222.0,0.0,Late Payer
CUS94395,976407.9,0.0,93.0,0.0,Late Payer
CUS94396,1932685.71,0.0,148.0,0.0,Late Payer
CUS94399,1259399.58,0.0,80.0,0.0,Late Payer
CUS94401,391213.83,370451.88,107.0,100.0,Late Payer
CUS94403,294006.6,0.0,188.0,0.0,Late Payer
CUS94404,159394.49,0.0,226.0,0.0,Late Payer
CUS94406,228758.81,0.0,189.0,0.0,Late Payer
CUS94407,2713491.54,0.0,230.0,0.0,Late Payer
CUS94410,392121.9,0.0,200.0,0.0,Late Payer
CUS94412,870934.11,0.0,22.0,0.0,Late Payer
CUS94413,135639.17,0.0,74.0,0.0,Late Payer
CUS94415,1690955.85,0.0,22.0,0.0,Late Payer
CUS94416,417042.23,0.0,214.0,0.0,Late Payer
CUS94417,735587.88,345039.47,21.0,100.0,Late Payer
CUS94418,618503.33,0.0,135.0,0.0,Late Payer
CUS94421,889161.1599999999,0.0,173.5,0.0,Late Payer
CUS94423,689886.82,0.0,108.0,0.0,Late Payer
CUS94428,243565.35,0.0,162.0,0.0,Late Payer
CUS94433,1517481.23,423921.87,209.0,100.0,Late Payer
CUS94434,153760.77,0.0,137.0,0.0,Late Payer
CUS94437,692977.29,0.0,-44.0,0.0,Early Payer
CUS94438,959347.8600000001,0.0,233.5,0.0,Late Payer
CUS94439,88375.96,89365.51,158.0,100.0,Late Payer
CUS94440,846946.53,0.0,109.0,0.0,Late Payer
CUS94442,1090317.12,0.0,34.0,0.0,Late Payer
CUS94444,213909.08,0.0,326.0,0.0,Late Payer
CUS94448,549435.72,44090.41,228.0,100.0,Late Payer
CUS94452,131945.89,626012.71,258.0,0.0,Late Payer
CUS94455,526788.24,952531.02,163.0,100.0,Late Payer
CUS94459,813465.4,0.0,37.0,0.0,Late Payer
CUS94461,938505.77,0.0,206.0,0.0,Late Payer
CUS94462,327398.18,0.0,-18.0,0.0,Early Payer
CUS94463,1287308.3399999999,0.0,130.5,0.0,Late Payer
CUS94464,1907764.9700000002,0.0,121.33,0.0,Late Payer
CUS94465,631783.68,0.0,175.5,0.0,Late Payer
CUS94468,84532.19,2950.32,52.0,0.0,Late Payer
CUS94469,9127.29,0.0,94.0,0.0,Late Payer
CUS94471,64936.91,0.0,210.0,0.0,Late Payer
CUS94472,1350922.17,0.0,128.5,0.0,Late Payer
CUS94473,491530.11,0.0,38.0,0.0,Late Payer
CUS94474,932018.73,975691.77,30.5,100.0,Late Payer
CUS94476,948976.92,0.0,237.0,0.0,Late Payer
CUS94477,653186.7,0.0,26.0,0.0,Late Payer
CUS94478,493600.25,0.0,-1.0,0.0,On-Time
CUS94480,988063.15,0.0,87.0,0.0,Late Payer
CUS94483,699273.6699999999,0.0,147.0,0.0,Late Payer
CUS94485,938949.4700000001,0.0,275.5,0.0,Late Payer
CUS94487,602626.97,0.0,54.0,0.0,Late Payer
CUS94488,888962.89,0.0,56.0,0.0,Late Payer
CUS94490,210893.12,0.0,167.0,0.0,Late Payer
CUS94493,837689.85,0.0,44.0,0.0,Late Payer
CUS94495,726466.71,0.0,243.0,0.0,Late Payer
CUS94497,692601.67,0.0,113.0,0.0,Late Payer
CUS94500,276373.1,0.0,34.0,0.0,Late Payer
CUS94501,144125.75,0.0,198.0,0.0,Late Payer
CUS94504,721649.14,0.0,75.0,0.0,Late Payer
CUS94505,656048.58,0.0,206.0,0.0,Late Payer
CUS94506,361638.4,0.0,210.0,0.0,Late Payer
CUS94511,1339612.25,0.0,245.0,0.0,Late Payer
CUS94512,833094.9099999999,0.0,97.0,0.0,Late Payer
CUS94513,467696.62,0.0,215.0,0.0,Late Payer
CUS94514,138291.76,0.0,240.0,0.0,Late Payer
CUS94515,406297.18,0.0,70.0,0.0,Late Payer
CUS94516,304145.42,0.0,73.0,0.0,Late Payer
CUS94517,42883.46,0.0,186.0,0.0,Late Payer
CUS94522,498782.64,0.0,194.0,0.0,Late Payer
CUS94525,484934.8,0.0,46.0,0.0,Late Payer
CUS94526,5563.99,0.0,154.0,0.0,Late Payer
CUS94530,335120.15,0.0,-10.0,0.0,Early Payer
CUS94532,824614.82,0.0,170.0,0.0,Late Payer
CUS94533,258616.37,0.0,157.0,0.0,Late Payer
CUS94534,33554.49,0.0,16.0,0.0,Late Payer
CUS94535,97291.38,0.0,119.0,0.0,Late Payer
CUS94538,902756.85,651362.17,53.0,0.0,Late Payer
CUS94541,588762.92,0.0,230.0,0.0,Late Payer
CUS94543,1619446.75,0.0,87.0,0.0,Late Payer
CUS94544,737681.97,0.0,219.0,0.0,Late Payer
CUS94545,854873.14,0.0,88.5,0.0,Late Payer
CUS94546,742173.82,0.0,113.0,0.0,Late Payer
CUS94548,234324.8,0.0,-50.0,0.0,Early Payer
CUS94550,211315.56,0.0,257.0,0.0,Late Payer
CUS94552,893095.83,0.0,96.0,0.0,Late Payer
CUS94556,684074.08,0.0,293.0,0.0,Late Payer
CUS94557,630516.02,0.0,-14.0,0.0,Early Payer
CUS94559,1522349.35,0.0,57.5,0.0,Late Payer
CUS94564,400296.71,0.0,171.0,0.0,Late Payer
CUS94565,450420.74,0.0,-40.0,0.0,Early Payer
CUS94566,183165.03,0.0,243.0,0.0,Late Payer
CUS94571,818594.78,0.0,110.0,0.0,Late Payer
CUS94572,358976.97,0.0,188.0,0.0,Late Payer
CUS94574,332827.83,696139.05,204.0,100.0,Late Payer
CUS94575,1277895.67,448854.67,97.5,100.0,Late Payer
CUS94577,657963.06,0.0,288.0,0.0,Late Payer
CUS94578,1386349.49,0.0,-4.5,0.0,On-Time
CUS94579,276696.9,0.0,230.0,0.0,Late Payer
CUS94580,1162328.9,0.0,101.0,0.0,Late Payer
CUS94581,445952.68,0.0,222.0,0.0,Late Payer
CUS94582,556737.08,0.0,220.0,0.0,Late Payer
CUS94586,1593185.43,0.0,302.5,0.0,Late Payer
CUS94590,530181.79,0.0,198.0,0.0,Late Payer
CUS94594,1398409.92,300078.6,123.5,0.0,Late Payer
CUS94595,409126.83,47508.46,110.0,100.0,Late Payer
CUS94598,923585.48,0.0,128.0,0.0,Late Payer
CUS94600,1628802.5699999998,0.0,68.25,0.0,Late Payer
CUS94603,675791.01,0.0,147.5,0.0,Late Payer
CUS94605,306780.83,0.0,14.0,0.0,Late Payer
CUS94613,288778.54000000004,0.0,57.5,0.0,Late Payer
CUS94617,510669.29000000004,0.0,243.0,0.0,Late Payer
CUS94619,403777.62,0.0,26.0,0.0,Late Payer
CUS94620,1248386.66,301877.02,144.0,0.0,Late Payer
CUS94621,657771.0,0.0,273.0,0.0,Late Payer
CUS94622,559710.38,0.0,292.0,0.0,Late Payer
CUS94626,1434723.53,0.0,70.5,0.0,Late Payer
CUS94629,924847.49,0.0,135.0,0.0,Late Payer
CUS94630,460506.92,0.0,75.0,0.0,Late Payer
CUS94631,438953.95,0.0,45.0,0.0,Late Payer
CUS94632,429469.31,0.0,18.0,0.0,Late Payer
CUS94634,47851.27,0.0,324.0,0.0,Late Payer
CUS94636,287116.32,0.0,302.0,0.0,Late Payer
CUS94639,987496.27,0.0,176.0,0.0,Late Payer
CUS94641,86220.54,0.0,326.0,0.0,Late Payer
CUS94644,699548.38,0.0,142.0,0.0,Late Payer
CUS94645,562549.39,4949.02,116.0,100.0,Late Payer
CUS94646,956380.44,0.0,321.0,0.0,Late Payer
CUS94651,691728.85,0.0,133.0,0.0,Late Payer
CUS94655,290652.22,0.0,268.0,0.0,Late Payer
CUS94657,1191456.77,0.0,100.5,0.0,Late Payer
CUS94658,23140.63,0.0,100.0,0.0,Late Payer
CUS94662,1401464.78,0.0,34.5,0.0,Late Payer
CUS94663,347260.7,0.0,-36.0,0.0,Early Payer
CUS94664,236978.41,0.0,137.0,0.0,Late Payer
CUS94665,1385087.25,0.0,184.5,0.0,Late Payer
CUS94668,1272907.77,0.0,153.5,0.0,Late Payer
CUS94669,122541.32,0.0,253.0,0.0,Late Payer
CUS94670,733068.8200000001,0.0,91.5,0.0,Late Payer
CUS94676,192539.84,0.0,-14.0,0.0,Early Payer
CUS94679,657975.42,0.0,300.0,0.0,Late Payer
CUS94680,384384.25,0.0,24.0,0.0,Late Payer
CUS94685,859488.27,0.0,328.0,0.0,Late Payer
CUS94686,808652.89,0.0,134.0,0.0,Late Payer
CUS94688,702659.9,0.0,292.0,0.0,Late Payer
CUS94690,147875.07,0.0,-13.0,0.0,Early Payer
CUS94691,875763.69,0.0,37.0,0.0,Late Payer
CUS94693,602485.63,0.0,289.0,0.0,Late Payer
CUS94694,871275.51,0.0,303.0,0.0,Late Payer
CUS94699,198614.67,0.0,-25.0,0.0,Early Payer
CUS94700,551150.71,0.0,-30.0,0.0,Early Payer
CUS94701,473446.56,0.0,219.0,0.0,Late Payer
CUS94702,650376.99,0.0,148.0,0.0,Late Payer
CUS94704,698530.0,0.0,202.0,0.0,Late Payer
CUS94705,473713.04,0.0,-36.0,0.0,Early Payer
CUS94706,632698.69,0.0,122.0,0.0,Late Payer
CUS94708,516141.59,0.0,89.0,0.0,Late Payer
CUS94712,744477.07,695601.58,103.0,100.0,Late Payer
CUS94713,207052.47,0.0,312.0,0.0,Late Payer
CUS94717,813466.31,0.0,21.0,0.0,Late Payer
CUS94718,979868.57,0.0,309.0,0.0,Late Payer
CUS94721,468220.74,0.0,223.5,0.0,Late Payer
CUS94722,189938.71,605299.02,261.0,100.0,Late Payer
CUS94730,412838.15,0.0,44.0,0.0,Late Payer
CUS94735,244914.63,0.0,158.0,0.0,Late Payer
CUS94736,949454.76,870365.11,219.0,100.0,Late Payer
CUS94737,929662.93,0.0,247.0,0.0,Late Payer
CUS94740,1546029.51,0.0,37.0,0.0,Late Payer
CUS94742,332570.48,0.0,195.5,0.0,Late Payer
CUS94744,1410250.52,0.0,129.5,0.0,Late Payer
CUS94745,154985.67,0.0,-1.0,0.0,On-Time
CUS94747,410358.47,0.0,22.0,0.0,Late Payer
CUS94748,286895.08,0.0,57.0,0.0,Late Payer
CUS94751,1388490.54,0.0,71.0,0.0,Late Payer
CUS94756,215104.76,0.0,329.0,0.0,Late Payer
CUS94757,918562.4,0.0,53.0,0.0,Late Payer
CUS94758,564465.69,0.0,187.0,0.0,Late Payer
CUS94759,68528.24,0.0,281.0,0.0,Late Payer
CUS94760,726276.38,0.0,234.0,0.0,Late Payer
CUS94761,1733104.06,0.0,76.0,0.0,Late Payer
CUS94763,1122387.7,0.0,95.0,0.0,Late Payer
CUS94764,747876.05,0.0,123.0,0.0,Late Payer
CUS94765,1428102.0299999998,0.0,126.33,0.0,Late Payer
CUS94766,306785.93,0.0,233.0,0.0,Late Payer
CUS94768,339933.05,0.0,258.0,0.0,Late Payer
CUS94772,857841.43,0.0,12.0,0.0,Late Payer
CUS94774,676958.29,0.0,98.0,0.0,Late Payer
CUS94776,217004.87,0.0,168.0,0.0,Late Payer
CUS94780,207080.63,0.0,105.0,0.0,Late Payer
CUS94783,1033114.5,0.0,78.5,0.0,Late Payer
CUS94784,1149359.8699999999,0.0,33.0,0.0,Late Payer
CUS94788,835731.92,0.0,152.0,0.0,Late Payer
CUS94789,721503.78,0.0,125.33,0.0,Late Payer
CUS94791,1158240.3,0.0,151.0,0.0,Late Payer
CUS94794,823051.38,0.0,81.0,0.0,Late Payer
CUS94796,1185733.35,0.0,145.0,0.0,Late Payer
CUS94797,1034115.03,0.0,110.0,0.0,Late Payer
CUS94799,803614.07,5523.56,153.67,100.0,Late Payer
CUS94801,833562.28,0.0,177.5,0.0,Late Payer
CUS94802,62485.76,0.0,129.0,0.0,Late Payer
CUS94804,1844321.79,0.0,138.75,0.0,Late Payer
CUS94808,980280.11,0.0,3.0,0.0,On-Time
CUS94809,291358.05,0.0,319.0,0.0,Late Payer
CUS94810,2238413.3899999997,0.0,225.0,0.0,Late Payer
CUS94811,622185.57,0.0,234.0,0.0,Late Payer
CUS94813,1547842.53,0.0,35.0,0.0,Late Payer
CUS94816,1938953.2999999998,0.0,260.5,0.0,Late Payer
CUS94819,2908.91,0.0,126.0,0.0,Late Payer
CUS94820,567175.21,0.0,157.0,0.0,Late Payer
CUS94822,27216.34,0.0,295.0,0.0,Late Payer
CUS94823,457092.14,0.0,258.0,0.0,Late Payer
CUS94824,632829.43,0.0,245.0,0.0,Late Payer
CUS94825,616356.24,0.0,82.0,0.0,Late Payer
CUS94828,1078022.9,0.0,241.0,0.0,Late Payer
CUS94830,1092486.1,0.0,96.5,0.0,Late Payer
CUS94831,2368.28,0.0,281.0,0.0,Late Payer
CUS94832,331662.19,0.0,171.0,0.0,Late Payer
CUS94833,790020.25,0.0,88.0,0.0,Late Payer
CUS94834,106675.62,0.0,-9.0,0.0,Early Payer
CUS94836,951570.03,0.0,16.0,0.0,Late Payer
CUS94838,795785.49,1254340.7,239.0,0.0,Late Payer
CUS94843,868944.54,0.0,209.0,0.0,Late Payer
CUS94844,299635.44,488740.79,251.0,100.0,Late Payer
CUS94845,736531.9400000001,0.0,277.33,0.0,Late Payer
CUS94846,799425.64,0.0,157.5,0.0,Late Payer
CUS94847,599639.56,0.0,145.0,0.0,Late Payer
CUS94848,1314562.08,0.0,134.5,0.0,Late Payer
CUS94850,509138.46,0.0,120.0,0.0,Late Payer
CUS94852,136158.97,0.0,280.0,0.0,Late Payer
CUS94853,758305.08,0.0,33.0,0.0,Late Payer
CUS94854,847655.37,0.0,153.0,0.0,Late Payer
CUS94855,723615.3,0.0,281.0,0.0,Late Payer
CUS94859,139112.02,0.0,299.0,0.0,Late Payer
CUS94861,596008.02,0.0,145.0,0.0,Late Payer
CUS94863,609767.15,0.0,37.0,0.0,Late Payer
CUS94865,1736901.5,722310.29,207.0,0.0,Late Payer
CUS94866,993380.33,0.0,73.0,0.0,Late Payer
CUS94869,1470911.79,0.0,116.5,0.0,Late Payer
CUS94872,471776.6,0.0,307.0,0.0,Late Payer
CUS94874,334334.0,0.0,215.0,0.0,Late Payer
CUS94877,2855966.95,0.0,157.25,0.0,Late Payer
CUS94881,472818.49,0.0,308.0,0.0,Late Payer
CUS94882,320454.07,0.0,276.0,0.0,Late Payer
CUS94884,114846.04,0.0,-1.0,0.0,On-Time
CUS94885,347694.6,0.0,70.0,0.0,Late Payer
CUS94886,478696.53,125763.06,199.0,100.0,Late Payer
CUS94888,13499.59,0.0,18.0,0.0,Late Payer
CUS94889,1211302.8599999999,0.0,188.0,0.0,Late Payer
CUS94892,330400.85,0.0,34.0,0.0,Late Payer
CUS94893,837081.8500000001,0.0,135.5,0.0,Late Payer
CUS94895,403058.29,0.0,36.0,0.0,Late Payer
CUS94897,275412.3,0.0,212.5,0.0,Late Payer
CUS94898,24690.45,0.0,296.0,0.0,Late Payer
CUS94899,497233.57,0.0,115.0,0.0,Late Payer
CUS94900,104337.59,0.0,327.0,0.0,Late Payer
CUS94904,983672.51,0.0,328.0,0.0,Late Payer
CUS94906,99519.41,0.0,24.0,0.0,Late Payer
CUS94907,94574.87,0.0,252.0,0.0,Late Payer
CUS94908,715908.89,0.0,115.0,0.0,Late Payer
CUS94909,845960.84,743217.79,161.75,100.0,Late Payer
CUS94911,1538218.62,631516.99,66.0,100.0,Late Payer
CUS94914,806697.94,1874138.04,-10.0,100.0,Early Payer
CUS94919,876872.12,0.0,44.0,0.0,Late Payer
